session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
9059229598299389305.1633090937.1633090937,2109266258.1633090937,2021-10-01,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x693,Safari,Russia,Chelyabinsk
9059231062876923331.1626777026.1626777026,2109266599.1626777027,2021-07-20,13:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,eimRuUrNhZLAYcwRrNXu,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Saint Petersburg
9059235267663573907.1640444821.1640444821,2109267578.1640444819,2021-12-25,18:07:01,1,BHcvLfOaCWvWTykYqHVe,cpc,,,kzqtiVtETHDUrZfgudlz,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059242551919444445.1631781341.1631781341,2109269274.1631781341,2021-09-16,11:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Huawei,,360x640,Chrome,Russia,Saint Petersburg
9059246138215921651.1634284592.1634284837,2109270109.1630566387,2021-10-15,11:00:00,2,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1366x768,YaBrowser,Russia,Rostov-on-Don
9059248311478893486.1640086449.1640086449,2109270615.1640086446,2021-12-21,14:34:09,1,ZpYIoDJMcFzVoPFsHGJL,push,UvuMsOSDBWQGOIbDbXfV,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x770,Chrome,Russia,Moscow
9059251820458725415.1631637543.1631637543,2109271432.1631637543,2021-09-14,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9059258692400061542.1625300070.1625300070,2109273032.1625300070,2021-07-03,11:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Moscow
9059262171328198777.1629927563.1629927563,2109273842.1629927545,2021-08-26,00:00:00,2,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x736,Safari,Russia,Moscow
9059268673918432446.1639675070.1639675070,2109275356.1639675070,2021-12-16,20:17:50,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,PVFXnspnruelCtUpjRiI,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
905927514825111445.1634154392.1634154392,210927686.1634154389,2021-10-13,22:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,360x740,Chrome,Russia,Samara
9059278251695933115.1640105659.1640105659,2109277586.1640105659,2021-12-21,19:54:19,1,ZpYIoDJMcFzVoPFsHGJL,push,UvuMsOSDBWQGOIbDbXfV,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
9059285321195868095.1623871423.1623871423,2109279232.1623871423,2021-06-16,22:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,PXQWdUxeUoXfoKzTBGpY,,,mobile,,Apple,,414x896,Safari (in-app),Russia,Moscow
9059291192432369013.1640078710.1640078710,2109280599.1640078709,2021-12-21,12:25:10,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x640,Chrome,Russia,Kirov
9059298940535138930.1621846643.1621846643,2109282403.1621846642,2021-05-24,11:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Firefox,Russia,Moscow
9059311623582229432.1630512061.1630512061,2109285356.1630512056,2021-09-01,19:00:00,1,ISrKoXQCxqqYvAZICvjs,post,ESphyUeLTPINiYALHWrO,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x846,Android Webview,Russia,Moscow
9059320101839273563.1622113882.1622113882,2109287330.1622113883,2021-05-27,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Saint Petersburg
9059320101839273563.1622114581.1622114581,2109287330.1622113883,2021-05-27,14:00:00,2,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Saint Petersburg
9059320101839273563.1622118365.1622118365,2109287330.1622113883,2021-05-27,15:00:00,3,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Saint Petersburg
9059324963759526657.1639387909.1639387909,2109288462.1639387905,2021-12-13,12:31:49,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,463x1002,Chrome,Russia,Yekaterinburg
9059324963759526657.1640534078.1640534078,2109288462.1639387905,2021-12-26,18:54:38,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,463x1002,Chrome,Russia,Yekaterinburg
9059328945194901640.1640093715.1640093715,2109289389.1640079496,2021-12-21,16:35:15,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x846,Chrome,Russia,Moscow
9059330371105807420.1621843002.1621843002,2109289721.1621843004,2021-05-24,10:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1622491220.1622491220,2109289721.1621843004,2021-05-31,23:00:00,2,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1624449548.1624449548,2109289721.1621843004,2021-06-23,14:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1624449596.1624449596,2109289721.1621843004,2021-06-23,14:00:00,4,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1624449613.1624449613,2109289721.1621843004,2021-06-23,15:00:00,5,kjsLglQLzykiRbcDiGcD,cpc,JwYIveaHVpeeRZloQCfF,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1624449614.1624449614,2109289721.1621843004,2021-06-23,15:00:00,6,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1624513213.1624513213,2109289721.1621843004,2021-06-24,08:00:00,7,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1624515042.1624515042,2109289721.1621843004,2021-06-24,09:00:00,8,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1625066897.1625066897,2109289721.1621843004,2021-06-30,18:00:00,9,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1625066909.1625066909,2109289721.1621843004,2021-06-30,18:00:00,10,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059330371105807420.1625066938.1625066938,2109289721.1621843004,2021-06-30,18:00:00,11,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9059351914677877979.1637956826.1637956826,2109294737.1637956827,2021-11-26,23:00:26,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x736,Safari,Russia,Moscow
9059359834599024545.1639409568.1639409568,2109296581.1639409569,2021-12-13,18:32:48,1,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,UKNBOHebRIIsQRsjNKay,tablet,Android,Lenovo,,800x1280,Chrome,United States,Miami
9059363554038518263.1637224933.1637224933,2109297447.1637224951,2021-11-18,11:42:13,1,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,tVtbIKrPSOvrXLCznVVe,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059363554038518263.1637225032.1637225032,2109297447.1637224951,2021-11-18,11:43:52,2,kjsLglQLzykiRbcDiGcD,cpc,,,tVtbIKrPSOvrXLCznVVe,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059363554038518263.1637225052.1637225052,2109297447.1637224951,2021-11-18,11:44:12,3,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,tVtbIKrPSOvrXLCznVVe,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059363554038518263.1637225056.1637225056,2109297447.1637224951,2021-11-18,11:44:16,4,kjsLglQLzykiRbcDiGcD,cpc,,,tVtbIKrPSOvrXLCznVVe,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059365705818302456.1638393848.1638393848,2109297948.1638393848,2021-12-02,00:24:08,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,qxnAydKMtMSuafVrMzdC,desktop,Macintosh,,,1792x1120,Safari,Russia,Moscow
9059365705818302456.1638788481.1638788481,2109297948.1638393848,2021-12-06,14:01:21,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,qxnAydKMtMSuafVrMzdC,desktop,Macintosh,,,1792x1120,Safari,Russia,Moscow
9059368428829344626.1640170355.1640170375,2109298582.1640170354,2021-12-22,13:52:55,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1366x768,YaBrowser,Russia,Yekaterinburg
9059376576377159099.1635024315.1635024315,2109300479.1635024315,2021-10-24,00:25:15,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
9059398656790845028.1621841511.1621841511,2109305620.1621841508,2021-05-24,10:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1366x768,YaBrowser,Russia,Saint Petersburg
9059398656790845028.1621842331.1621842331,2109305620.1621841508,2021-05-24,10:00:00,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1366x768,YaBrowser,Russia,Saint Petersburg
9059406507994971115.1625750509.1625750509,2109307448.1625750507,2021-07-08,16:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,Huawei,,360x760,Chrome,Russia,(not set)
9059412572499704138.1636661578.1636661578,2109308860.1636661578,2021-11-11,23:12:58,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,AOIxUCLuCjwgydJkOLWI,desktop,Windows,,,1920x1080,YaBrowser,Russia,Moscow
9059412572499704138.1636837470.1636837470,2109308860.1636661578,2021-11-14,00:04:30,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,AOIxUCLuCjwgydJkOLWI,desktop,Windows,,,1920x1080,YaBrowser,Russia,Moscow
9059417352795767553.1634124546.1634124656,2109309973.1634124545,2021-10-13,14:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Realme,,360x720,Chrome,Russia,Moscow
9059424396543091857.1635083411.1635083411,2109311613.1635083409,2021-10-24,16:50:11,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Ufa
9059430890537597762.1639037762.1639037762,2109313125.1639037762,2021-12-09,11:16:02,1,ZpYIoDJMcFzVoPFsHGJL,smartbanner,jqlUOdZBNZYfInQVcZlS,qhEmhjPXvwgEHdBikgEQ,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
9059430890537597762.1639039650.1639039650,2109313125.1639037762,2021-12-09,11:47:30,2,ZpYIoDJMcFzVoPFsHGJL,smartbanner,jqlUOdZBNZYfInQVcZlS,qhEmhjPXvwgEHdBikgEQ,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
9059436581353934951.1623707751.1623707751,2109314450.1623707751,2021-06-15,00:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Rostov-on-Don
905943732621606199.1634139449.1634139449,210931462.1634139447,2021-10-13,18:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x771,Chrome,Russia,Grozny
9059453151351133638.1637078474.1637078474,2109318308.1637078470,2021-11-16,19:01:14,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,BmOOOIoWGHEfxEfoUezs,mobile,Android,Xiaomi,,720x360,Chrome,Russia,Moscow
9059462544442361516.1634829995.1634829995,2109320495.1634829996,2021-10-21,18:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,jvsVVQVKRfBIqBDBuCkq,,,desktop,,,,1440x900,Safari,Russia,Saint Petersburg
9059462544442361516.1634830001.1634830001,2109320495.1634829996,2021-10-21,18:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,desktop,,,,1440x900,Safari,Russia,Saint Petersburg
9059473277567943784.1637139563.1637139563,2109322994.1637139560,2021-11-17,11:59:23,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x740,Chrome,Russia,Ufa
9059475158766580542.1640100671.1640100671,2109323432.1640100670,2021-12-21,18:31:11,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Moscow
90594872083202214.1627242662.1627242662,21093262.1627242662,2021-07-25,22:00:00,1,geDcueAOghDzHkGMmdOq,cpm,FTjNLDyTrXaWYgZymFkV,WYLajZgbUhGimwBKDZUH,,desktop,,,,1920x1080,Chrome,Russia,Lyubertsy
9059490418776444172.1631161614.1631161614,2109326985.1631161612,2021-09-09,07:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9059490418776444172.1631173065.1631173065,2109326985.1631161612,2021-09-09,10:00:00,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
9059492836844553105.1632682903.1632682903,2109327548.1632682897,2021-09-26,22:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,,mobile,,Apple,,414x736,Safari,Russia,Saint Petersburg
9059514934452717344.1634109214.1634109214,2109332693.1634109216,2021-10-13,10:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,mobile,,Alcatel,,360x640,Chrome,Russia,(not set)
9059514934452717344.1634132481.1634132481,2109332693.1634109216,2021-10-13,16:00:00,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,mobile,,Alcatel,,360x640,Chrome,Russia,(not set)
9059517240849762725.1633716649.1633716649,2109333230.1633716645,2021-10-08,21:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,mobile,,Infinix,,360x820,Chrome,Russia,Moscow
9059522893030770661.1637763048.1637763048,2109334546.1637763045,2021-11-24,17:10:48,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Kazan
9059524838649585788.1636393083.1636393083,2109334999.1636393084,2021-11-08,20:38:03,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Macintosh,,,1440x900,Safari,Russia,Moscow
9059536752885748085.1633276277.1633276277,2109337773.1633276277,2021-10-03,18:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Moscow
9059537538864086763.1632599787.1632599787,2109337956.1632599787,2021-09-25,22:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpm,EiQppLFrUZrUsjXVulLg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x640,Android Webview,Russia,Moscow
9059543693556708027.1637085883.1637085883,2109339389.1637085883,2021-11-16,21:04:43,1,ZpYIoDJMcFzVoPFsHGJL,smartbanner,jqlUOdZBNZYfInQVcZlS,SAVVWaMghGnnvPOqMOIt,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x915,Chrome,Russia,Saint Petersburg
905956918174834491.1637769019.1637769019,210934532.1637769019,2021-11-24,18:50:19,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9059569785482827916.1636882579.1636882579,2109345464.1636882572,2021-11-14,12:36:19,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x640,Chrome,Russia,Khimki
9059574784814067523.1626209176.1626209190,2109346628.1626189635,2021-07-13,23:00:00,2,bByPQxmDaMXgpHeypKSM,referral,HEimDfYZIzuQXDZAAcEW,XSkXBCPfnJjvxbfeewtd,,mobile,,Apple,,375x667,Safari,Russia,Moscow
9059578560102766545.1638635468.1638635468,2109347507.1638635473,2021-12-04,19:31:08,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,320x694,Chrome,Russia,Moscow
9059584049071446939.1639111581.1639111581,2109348785.1639111579,2021-12-10,07:46:21,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Novosibirsk
9059590680502025741.1640185359.1640185359,2109350329.1640185357,2021-12-22,18:02:39,1,ZpYIoDJMcFzVoPFsHGJL,banner,zxoiLxhuSIFrCeTLQVWZ,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x915,Chrome,Russia,Kazan
9059594069222655602.1631618670.1631618670,2109351118.1631618674,2021-09-14,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9059594069222655602.1631622965.1631622965,2109351118.1631618674,2021-09-14,15:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9059594069222655602.1631625851.1631625851,2109351118.1631618674,2021-09-14,16:00:00,3,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9059605171710063680.1628566593.1628566593,2109353703.1628566592,2021-08-10,06:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9059616089526716799.1638353283.1638353283,2109356245.1638353279,2021-12-01,13:08:03,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
9059616218375734031.1638351631.1638351631,2109356275.1638351631,2021-12-01,12:40:31,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Kazan
905961874563872640.1634547599.1634547599,210935686.1634547584,2021-10-18,11:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Saint Petersburg
905961891739933105.1630738866.1630738866,210935690.1630738865,2021-09-04,10:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,nSReTmyFtbSjlPrTKoaX,,,mobile,,Apple,,414x736,Safari,Russia,Moscow
905961891739933105.1630738875.1630738875,210935690.1630738865,2021-09-04,10:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,414x736,Safari,Russia,Moscow
905961891739933105.1630738892.1630738892,210935690.1630738865,2021-09-04,10:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,nSReTmyFtbSjlPrTKoaX,,,mobile,,Apple,,414x736,Safari,Russia,Moscow
905961891739933105.1630738894.1630738894,210935690.1630738865,2021-09-04,10:00:00,4,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,414x736,Safari,Russia,Moscow
9059625654421478442.1640946802.1640946802,2109358472.1640946730,2021-12-31,13:33:22,1,fgymSoTvjKPEgaIJqsiH,cpm,FTjNLDyTrXaWYgZymFkV,yYdBRbPmBMUZHXwqGxNx,oKjXDUsycmahkgMhGdAR,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
9059634888597486464.1637268352.1637268352,2109360622.1637268352,2021-11-18,23:45:52,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,IGUCNvHlhfHpROGclCit,mobile,Android,Huawei,,780x360,Chrome,Russia,Mytishchi
905964090763191618.1630741826.1630741826,210936202.1630741826,2021-09-04,10:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Apple,,320x568,Safari,Russia,Moscow
9059649268148054096.1637328979.1637328979,2109363970.1637328976,2021-11-19,16:36:19,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Macintosh,,,1280x800,Safari,Russia,(not set)
9059657789358289936.1632449555.1632449555,2109365954.1632449552,2021-09-24,05:12:35,1,RmEBuqrriAfAVsLQQmhk,cpc,kVOrIKZFrEYGvixPclal,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Krasnoyarsk
9059657892438959895.1633904411.1633904411,2109365978.1633904407,2021-10-11,01:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,mobile,,Huawei,,780x360,Chrome,Russia,Moscow
9059658394949245351.1633016231.1633016231,2109366095.1633016231,2021-09-30,18:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x640,Chrome,Russia,Vologda
9059673242650860778.1632689387.1632689387,2109369552.1632689386,2021-09-26,23:00:00,1,RmEBuqrriAfAVsLQQmhk,cpc,kVOrIKZFrEYGvixPclal,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Krasnodar
9059673569074336166.1638650278.1638650278,2109369628.1638650278,2021-12-04,23:37:58,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,YQXPpoLsxnykCWKhGEmI,desktop,Linux,,,720x360,Chrome,Russia,(not set)
9059673569074336166.1638775762.1638775762,2109369628.1638650278,2021-12-06,10:29:22,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,YQXPpoLsxnykCWKhGEmI,desktop,Linux,,,360x720,Chrome,Russia,(not set)
9059675183982191166.1638801982.1638801982,2109370004.1638801982,2021-12-06,17:46:22,1,kjsLglQLzykiRbcDiGcD,cpc,bJJuEXRheRIxXEaYIXqM,,jfwEkSjbjvXDCeYnJnRd,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
